customer_id,city,customer_segment,battery_capacity_kwh,home_charging_access,preferred_station_type,base_sessions_per_month,peak_preference_score,price_sensitivity_score,convenience_score,station_loyalty_score,baseline_avg_session_kwh,incentive_response_score
CUST00950,Mumbai,Convenience_First,71.5,0,Fleet,9,0.866,0.314,0.869,0.602,25.5,0.345
CUST00951,Kochi,Routine_Commuter,38.5,1,Transit_Public,11,0.661,0.636,0.465,0.595,16.9,0.584
CUST00952,Delhi NCR,High_Mileage,59.5,1,Fleet,18,0.646,0.477,0.677,0.975,26.4,0.395
CUST00953,Chennai,Routine_Commuter,67.2,0,Residential,11,0.793,0.795,0.665,0.715,34.0,0.626
CUST00954,Lucknow,Convenience_First,48.9,1,Office_Commercial,7,0.99,0.105,0.855,0.923,17.8,0.197
CUST00955,Ahmedabad,Routine_Commuter,51.0,1,Office_Commercial,9,0.772,0.383,0.482,0.751,17.6,0.429
CUST00956,Mumbai,Routine_Commuter,56.0,1,Highway,10,0.811,0.47,0.833,0.72,22.4,0.415
CUST00957,Mumbai,Convenience_First,46.9,0,Highway,6,0.836,0.245,0.923,0.78,15.9,0.267
CUST00958,Chennai,Convenience_First,58.5,1,Office_Commercial,6,0.628,0.212,0.954,0.755,29.4,0.225
CUST00959,Chennai,Routine_Commuter,55.1,1,Mall_Retail,10,0.796,0.865,0.586,0.508,22.7,0.712
CUST00960,Mumbai,Convenience_First,69.8,0,Highway,10,0.797,0.216,0.943,0.926,28.5,0.221
CUST00961,Delhi NCR,Routine_Commuter,64.8,1,Office_Commercial,8,0.639,0.517,0.555,0.566,31.9,0.502
CUST00962,Mumbai,Convenience_First,55.2,1,Highway,9,0.885,0.387,0.894,0.616,30.4,0.38
CUST00963,Hyderabad,Convenience_First,46.7,1,Highway,9,0.921,0.232,0.874,0.89,25.1,0.261
CUST00964,Delhi NCR,Routine_Commuter,61.0,0,Highway,10,0.812,0.641,0.657,0.768,26.5,0.537
CUST00965,Chennai,Convenience_First,55.1,0,Highway,8,0.802,0.226,0.893,0.799,16.1,0.256
CUST00966,Chennai,Price_Sensitive,45.3,0,Residential,11,0.551,0.88,0.563,0.884,16.5,0.644
CUST00967,Chandigarh,Routine_Commuter,52.1,1,Highway,9,0.87,0.736,0.741,0.977,18.8,0.547
CUST00968,Bengaluru,Convenience_First,60.2,0,Mall_Retail,10,0.803,0.132,0.859,0.9,21.4,0.196
CUST00969,Kolkata,Convenience_First,51.9,0,Residential,10,0.866,0.17,0.683,0.842,22.4,0.267
CUST00970,Bengaluru,Convenience_First,37.4,0,Transit_Public,8,0.832,0.286,0.72,0.688,16.9,0.343
CUST00971,Hyderabad,High_Mileage,52.4,1,Fleet,18,0.549,0.913,0.754,0.815,18.1,0.634
CUST00972,Delhi NCR,Convenience_First,69.6,0,Residential,6,0.839,0.2,0.922,0.808,26.1,0.238
CUST00973,Chennai,Convenience_First,61.5,0,Office_Commercial,10,0.801,0.078,0.884,0.609,37.1,0.205
CUST00974,Mumbai,Routine_Commuter,51.1,1,Mall_Retail,13,0.633,0.398,0.594,0.819,17.3,0.391
CUST00975,Kolkata,Convenience_First,47.9,0,Office_Commercial,10,0.787,0.17,0.924,0.636,25.4,0.242
CUST00976,Chandigarh,Routine_Commuter,47.0,1,Residential,13,0.815,0.36,0.459,0.772,20.7,0.422
CUST00977,Kolkata,Price_Sensitive,50.2,1,Mall_Retail,11,0.531,0.776,0.496,0.455,18.3,0.662
CUST00978,Pune,Price_Sensitive,54.5,0,Highway,10,0.623,0.841,0.635,0.753,19.0,0.635
CUST00979,Bengaluru,Price_Sensitive,50.1,1,Mall_Retail,11,0.221,0.903,0.336,0.475,20.8,0.73
CUST00980,Chennai,High_Mileage,74.2,0,Highway,20,0.731,0.406,0.717,0.822,30.6,0.38
CUST00981,Kochi,Price_Sensitive,51.3,1,Residential,11,0.311,0.771,0.613,0.358,19.8,0.629
CUST00982,Pune,Routine_Commuter,54.6,0,Residential,12,0.628,0.594,0.784,0.649,27.4,0.485
CUST00983,Ahmedabad,Convenience_First,58.7,1,Mall_Retail,6,0.979,0.17,0.84,0.964,23.9,0.229
CUST00984,Hyderabad,Routine_Commuter,56.3,0,Office_Commercial,13,0.662,0.523,0.46,0.775,19.4,0.496
CUST00985,Delhi NCR,Routine_Commuter,57.1,1,Office_Commercial,12,0.772,0.524,0.529,0.524,28.6,0.531
CUST00986,Delhi NCR,Routine_Commuter,51.3,1,Residential,13,0.743,0.689,0.744,0.81,21.3,0.533
CUST00987,Bengaluru,High_Mileage,62.8,0,Fleet,23,0.584,0.67,0.589,0.914,29.2,0.522
CUST00988,Kolkata,Convenience_First,65.1,0,Office_Commercial,10,0.99,0.33,0.8,0.66,29.6,0.372
CUST00989,Ahmedabad,Convenience_First,56.1,1,Residential,7,0.86,0.189,0.911,0.75,29.7,0.245
CUST00990,Pune,High_Mileage,64.1,0,Fleet,16,0.171,0.816,0.702,0.791,27.7,0.557
CUST00991,Kolkata,Routine_Commuter,63.0,1,Highway,9,0.683,0.465,0.747,0.818,24.5,0.402
CUST00992,Hyderabad,Routine_Commuter,50.2,1,Residential,13,0.691,0.613,0.831,0.557,19.0,0.506
CUST00993,Chandigarh,High_Mileage,81.3,0,Fleet,25,0.648,0.659,0.668,0.839,34.6,0.518
CUST00994,Mumbai,Routine_Commuter,63.7,0,Residential,13,0.716,0.471,0.78,0.859,24.9,0.396
CUST00995,Delhi NCR,Price_Sensitive,53.3,0,Office_Commercial,11,0.633,0.874,0.442,0.684,22.0,0.703
CUST00996,Hyderabad,Price_Sensitive,45.7,1,Highway,6,0.423,0.979,0.27,0.521,25.7,0.799
CUST00997,Delhi NCR,Convenience_First,58.0,0,Transit_Public,6,0.655,0.078,0.817,0.737,22.4,0.184
CUST00998,Delhi NCR,Routine_Commuter,45.2,1,Transit_Public,13,0.493,0.408,0.577,0.737,18.6,0.397
CUST00999,Jaipur,Routine_Commuter,72.5,0,Residential,12,0.768,0.415,0.516,0.647,35.7,0.455
CUST01000,Kolkata,Routine_Commuter,49.6,0,Residential,11,0.653,0.794,0.908,0.666,21.5,0.57
CUST01001,Bengaluru,High_Mileage,64.9,0,Highway,24,0.552,0.752,0.663,0.903,31.4,0.551
CUST01002,Hyderabad,Convenience_First,71.8,1,Mall_Retail,9,0.796,0.106,0.827,0.763,31.9,0.208
CUST01003,Kolkata,Convenience_First,44.5,1,Residential,6,0.886,0.369,0.849,0.635,20.8,0.377
CUST01004,Ahmedabad,Routine_Commuter,55.9,0,Residential,13,0.843,0.364,0.558,0.628,28.2,0.429
CUST01005,Lucknow,Routine_Commuter,49.9,1,Transit_Public,14,0.639,0.265,0.599,0.623,27.8,0.346
CUST01006,Hyderabad,High_Mileage,77.2,0,Transit_Public,22,0.469,0.78,0.717,0.802,27.4,0.562
CUST01007,Lucknow,Price_Sensitive,61.3,0,Transit_Public,11,0.461,0.769,0.619,0.59,30.9,0.607
CUST01008,Delhi NCR,Price_Sensitive,49.7,1,Residential,9,0.55,0.89,0.524,0.534,25.4,0.71
CUST01009,Chennai,Routine_Commuter,62.7,0,Residential,10,0.681,0.335,0.879,0.655,22.4,0.328
CUST01010,Kolkata,High_Mileage,74.2,0,Residential,23,0.596,0.826,0.892,0.827,30.1,0.562
CUST01011,Ahmedabad,Convenience_First,64.5,1,Mall_Retail,7,0.791,0.233,0.99,0.617,30.5,0.267
CUST01012,Bengaluru,Price_Sensitive,56.4,1,Transit_Public,7,0.675,0.947,0.602,0.463,16.6,0.748
CUST01013,Mumbai,Price_Sensitive,64.1,1,Office_Commercial,7,0.548,0.702,0.637,0.574,30.4,0.577
CUST01014,Bengaluru,Routine_Commuter,68.8,1,Office_Commercial,8,0.732,0.38,0.815,0.671,36.8,0.369
CUST01015,Lucknow,Routine_Commuter,54.1,1,Residential,14,0.672,0.424,0.709,0.565,27.2,0.424
CUST01016,Chennai,High_Mileage,77.9,0,Fleet,25,0.399,0.556,0.8,0.882,38.4,0.404
CUST01017,Pune,Routine_Commuter,61.5,0,Office_Commercial,12,0.534,0.44,0.801,0.634,34.4,0.39
CUST01018,Pune,Routine_Commuter,43.1,1,Residential,13,0.847,0.419,0.635,0.737,19.9,0.428
CUST01019,Lucknow,Routine_Commuter,65.5,1,Mall_Retail,8,0.79,0.628,0.613,0.904,25.8,0.516
CUST01020,Kochi,Routine_Commuter,48.6,0,Residential,12,0.779,0.7,0.749,0.639,22.2,0.567
CUST01021,Delhi NCR,Price_Sensitive,59.8,0,Office_Commercial,11,0.319,0.842,0.425,0.534,24.6,0.68
CUST01022,Chennai,Routine_Commuter,45.0,0,Residential,12,0.881,0.475,0.741,0.801,20.0,0.431
CUST01023,Mumbai,Routine_Commuter,62.7,1,Transit_Public,8,0.85,0.651,0.504,0.916,27.3,0.555
CUST01024,Mumbai,Convenience_First,53.3,1,Highway,9,0.689,0.227,0.99,0.802,26.0,0.225
CUST01025,Hyderabad,Convenience_First,72.4,1,Mall_Retail,10,0.933,0.165,0.873,0.829,20.7,0.235
CUST01026,Chennai,Routine_Commuter,59.3,1,Mall_Retail,9,0.675,0.483,0.78,0.888,26.3,0.394
CUST01027,Pune,High_Mileage,62.1,0,Highway,24,0.714,0.362,0.676,0.862,22.7,0.356
CUST01028,Bengaluru,Price_Sensitive,56.0,0,Residential,10,0.613,0.795,0.185,0.566,21.8,0.727
CUST01029,Bengaluru,Convenience_First,66.2,0,Fleet,10,0.99,0.251,0.918,0.746,24.6,0.291
CUST01030,Pune,Convenience_First,64.8,0,Fleet,7,0.885,0.402,0.858,0.899,36.7,0.353
CUST01031,Pune,Price_Sensitive,35.0,0,Mall_Retail,8,0.337,0.919,0.649,0.464,15.2,0.69
CUST01032,Pune,Price_Sensitive,56.1,0,Office_Commercial,10,0.555,0.879,0.504,0.634,27.1,0.693
CUST01033,Chandigarh,Price_Sensitive,50.9,1,Mall_Retail,8,0.346,0.739,0.415,0.58,8.7,0.621
CUST01034,Mumbai,Price_Sensitive,40.2,1,Transit_Public,10,0.787,0.722,0.502,0.316,16.3,0.678
CUST01035,Pune,Convenience_First,46.5,0,Mall_Retail,7,0.79,0.254,0.772,0.666,19.3,0.314
CUST01036,Jaipur,Convenience_First,60.7,0,Highway,9,0.768,0.318,0.947,0.705,27.2,0.307
CUST01037,Delhi NCR,High_Mileage,73.5,0,Residential,25,0.512,0.725,0.841,0.914,30.7,0.495
CUST01038,Chennai,High_Mileage,57.9,0,Mall_Retail,24,0.511,0.506,0.794,0.844,16.8,0.394
CUST01039,Chennai,Convenience_First,66.9,1,Highway,5,0.784,0.434,0.834,0.809,38.0,0.379
CUST01040,Mumbai,Price_Sensitive,47.0,1,Office_Commercial,8,0.351,0.717,0.649,0.554,18.0,0.566
CUST01041,Chandigarh,Routine_Commuter,50.5,0,Office_Commercial,12,0.677,0.414,0.699,0.749,17.0,0.393
CUST01042,Chennai,High_Mileage,69.9,0,Office_Commercial,19,0.728,0.628,0.766,0.99,26.1,0.467
CUST01043,Kolkata,Routine_Commuter,47.6,1,Mall_Retail,12,0.881,0.438,0.623,0.589,18.1,0.466
CUST01044,Mumbai,Routine_Commuter,48.4,0,Residential,11,0.635,0.456,0.652,0.898,14.6,0.399
CUST01045,Bengaluru,Convenience_First,57.7,0,Residential,9,0.935,0.354,0.99,0.793,27.2,0.321
CUST01046,Delhi NCR,Price_Sensitive,70.5,0,Office_Commercial,6,0.533,0.834,0.378,0.74,13.4,0.675
CUST01047,Chandigarh,Routine_Commuter,40.1,0,Transit_Public,10,0.657,0.336,0.654,0.821,18.2,0.347
CUST01048,Hyderabad,Routine_Commuter,53.1,0,Office_Commercial,13,0.907,0.62,0.57,0.688,19.4,0.565
CUST01049,Bengaluru,Convenience_First,69.8,0,Transit_Public,5,0.811,0.264,0.99,0.801,25.0,0.258
CUST01050,Chennai,Routine_Commuter,63.8,1,Transit_Public,8,0.624,0.52,0.765,0.621,16.5,0.452
CUST01051,Mumbai,Routine_Commuter,54.0,0,Hotel,13,0.929,0.6,0.815,0.575,25.8,0.523
CUST01052,Chandigarh,Routine_Commuter,51.7,1,Office_Commercial,10,0.602,0.769,0.756,0.761,27.4,0.568
CUST01053,Delhi NCR,Routine_Commuter,52.4,1,Office_Commercial,9,0.626,0.315,0.69,0.51,13.9,0.371
CUST01054,Bengaluru,Convenience_First,59.4,0,Highway,6,0.851,0.109,0.94,0.804,29.0,0.186
CUST01055,Lucknow,Routine_Commuter,55.4,0,Residential,11,0.856,0.43,0.871,0.725,22.4,0.389
CUST01056,Bengaluru,Price_Sensitive,46.1,0,Mall_Retail,9,0.754,0.905,0.444,0.389,10.7,0.776
CUST01057,Ahmedabad,Convenience_First,41.3,0,Highway,8,0.969,0.354,0.956,0.805,17.3,0.33
CUST01058,Kochi,Convenience_First,62.5,0,Hotel,5,0.73,0.434,0.99,0.8,35.1,0.344
CUST01059,Chandigarh,Price_Sensitive,49.9,0,Residential,11,0.586,0.873,0.726,0.876,22.0,0.612
CUST01060,Ahmedabad,Routine_Commuter,57.5,1,Highway,11,0.614,0.455,0.625,0.619,20.2,0.444
CUST01061,Ahmedabad,Routine_Commuter,64.4,1,Office_Commercial,9,0.7,0.524,0.659,0.856,37.0,0.448
CUST01062,Chennai,High_Mileage,60.8,0,Highway,21,0.779,0.61,0.895,0.978,38.2,0.438
CUST01063,Mumbai,Convenience_First,50.5,0,Hotel,8,0.822,0.126,0.85,0.8,19.0,0.211
CUST01064,Chennai,Convenience_First,54.9,1,Highway,10,0.84,0.361,0.882,0.66,28.8,0.357
CUST01065,Delhi NCR,Routine_Commuter,54.5,1,Office_Commercial,11,0.812,0.316,0.732,0.591,24.7,0.37
CUST01066,Ahmedabad,Convenience_First,57.2,1,Highway,10,0.99,0.357,0.888,0.761,9.9,0.354
CUST01067,Hyderabad,Price_Sensitive,48.2,0,Transit_Public,7,0.555,0.929,0.55,0.67,17.7,0.706
CUST01068,Delhi NCR,High_Mileage,54.3,0,Highway,22,0.516,0.627,0.699,0.855,23.8,0.478
CUST01069,Chandigarh,Routine_Commuter,55.1,1,Transit_Public,12,0.901,0.648,0.662,0.645,22.6,0.567
CUST01070,Mumbai,Routine_Commuter,49.6,0,Office_Commercial,14,0.826,0.516,0.58,0.617,15.2,0.508
CUST01071,Chennai,Price_Sensitive,52.5,0,Mall_Retail,8,0.356,0.863,0.434,0.434,24.0,0.709
CUST01072,Delhi NCR,Price_Sensitive,67.0,0,Mall_Retail,6,0.254,0.778,0.282,0.494,39.6,0.673
CUST01073,Lucknow,Price_Sensitive,45.2,0,Mall_Retail,9,0.475,0.863,0.734,0.465,17.3,0.655
CUST01074,Bengaluru,Convenience_First,49.2,0,Hotel,7,0.774,0.29,0.732,0.813,24.3,0.318
CUST01075,Kochi,Routine_Commuter,44.2,1,Office_Commercial,12,0.61,0.683,0.496,0.691,22.4,0.584
CUST01076,Mumbai,Price_Sensitive,57.7,1,Office_Commercial,12,0.631,0.672,0.368,0.559,22.8,0.625
CUST01077,Ahmedabad,Routine_Commuter,50.5,0,Residential,10,0.684,0.482,0.669,0.786,18.8,0.432
CUST01078,Lucknow,Routine_Commuter,50.2,1,Mall_Retail,13,0.864,0.458,0.613,0.714,19.4,0.459
CUST01079,Mumbai,Convenience_First,62.8,1,Highway,9,0.781,0.149,0.768,0.806,31.3,0.236
CUST01080,Ahmedabad,Routine_Commuter,69.0,1,Mall_Retail,10,0.982,0.478,0.555,0.536,25.0,0.52
CUST01081,Hyderabad,High_Mileage,74.5,0,Office_Commercial,23,0.4,0.424,0.978,0.885,26.3,0.295
CUST01082,Ahmedabad,High_Mileage,60.0,0,Transit_Public,15,0.538,0.633,0.707,0.816,23.8,0.488
CUST01083,Hyderabad,Routine_Commuter,45.1,1,Highway,14,0.685,0.455,0.421,0.802,23.1,0.464
CUST01084,Chandigarh,Price_Sensitive,50.0,0,Mall_Retail,7,0.553,0.86,0.213,0.499,22.0,0.761
CUST01085,Lucknow,Price_Sensitive,35.0,1,Transit_Public,9,0.479,0.903,0.224,0.292,17.2,0.806
CUST01086,Mumbai,Routine_Commuter,57.6,1,Office_Commercial,11,0.705,0.722,0.883,0.815,22.4,0.519
CUST01087,Bengaluru,Convenience_First,72.9,0,Office_Commercial,6,0.804,0.138,0.942,0.854,23.6,0.19
CUST01088,Hyderabad,Price_Sensitive,62.2,1,Residential,12,0.536,0.796,0.361,0.33,28.1,0.719
CUST01089,Pune,Routine_Commuter,62.6,1,Residential,8,0.776,0.468,0.613,0.588,27.2,0.474
CUST01090,Chennai,Routine_Commuter,40.6,1,Residential,12,0.417,0.3,0.641,0.99,22.8,0.28
CUST01091,Mumbai,Convenience_First,66.5,0,Highway,9,0.79,0.199,0.867,0.734,26.8,0.255
CUST01092,Pune,Routine_Commuter,54.8,1,Residential,8,0.864,0.491,0.713,0.614,24.6,0.471
CUST01093,Lucknow,Convenience_First,77.1,1,Office_Commercial,10,0.789,0.304,0.843,0.771,36.4,0.312
CUST01094,Mumbai,Routine_Commuter,46.4,1,Office_Commercial,13,0.574,0.244,0.606,0.783,18.6,0.303
CUST01095,Hyderabad,Price_Sensitive,40.2,1,Residential,9,0.42,0.701,0.381,0.401,14.9,0.641
CUST01096,Bengaluru,Price_Sensitive,56.1,0,Residential,6,0.74,0.734,0.556,0.716,28.8,0.609
CUST01097,Jaipur,Routine_Commuter,48.0,1,Mall_Retail,8,0.668,0.54,0.514,0.647,18.3,0.514
CUST01098,Kolkata,Convenience_First,64.2,1,Highway,6,0.727,0.358,0.851,0.767,21.5,0.334
CUST01099,Pune,Price_Sensitive,41.7,0,Mall_Retail,6,0.231,0.855,0.396,0.41,17.9,0.703
CUST01100,Jaipur,Convenience_First,64.4,0,Hotel,10,0.744,0.403,0.752,0.827,24.4,0.372
CUST01101,Mumbai,Convenience_First,71.2,0,Highway,9,0.85,0.209,0.952,0.796,34.4,0.24
CUST01102,Kochi,Price_Sensitive,58.4,1,Transit_Public,8,0.343,0.958,0.292,0.691,21.9,0.749
CUST01103,Pune,Routine_Commuter,50.0,0,Mall_Retail,12,0.625,0.38,0.826,0.691,16.1,0.353
CUST01104,Mumbai,Routine_Commuter,38.6,0,Residential,11,0.534,0.27,0.546,0.571,14.8,0.357
CUST01105,Pune,Routine_Commuter,57.2,0,Office_Commercial,12,0.7,0.591,0.652,0.768,19.1,0.5
CUST01106,Jaipur,Convenience_First,69.0,0,Office_Commercial,9,0.86,0.112,0.771,0.834,31.0,0.218
CUST01107,Bengaluru,High_Mileage,85.9,0,Fleet,23,0.694,0.813,0.733,0.851,35.4,0.592
CUST01108,Chandigarh,Routine_Commuter,60.8,1,Residential,10,0.715,0.778,0.775,0.649,23.0,0.597
CUST01109,Kochi,Routine_Commuter,65.3,0,Office_Commercial,14,0.727,0.396,0.749,0.77,23.3,0.375
CUST01110,Lucknow,Price_Sensitive,55.4,0,Transit_Public,10,0.701,0.858,0.407,0.567,25.8,0.725
CUST01111,Kolkata,Price_Sensitive,68.4,0,Residential,12,0.516,0.711,0.355,0.788,31.8,0.603
CUST01112,Kochi,Routine_Commuter,53.3,0,Mall_Retail,14,0.808,0.416,0.768,0.895,19.6,0.372
CUST01113,Hyderabad,Routine_Commuter,61.8,0,Residential,11,0.666,0.523,0.607,0.873,28.8,0.452
CUST01114,Kochi,Routine_Commuter,47.1,1,Mall_Retail,9,0.745,0.626,0.675,0.774,20.6,0.518
CUST01115,Bengaluru,Routine_Commuter,41.8,1,Residential,11,0.721,0.519,0.57,0.773,11.8,0.478
CUST01116,Hyderabad,High_Mileage,61.5,0,Fleet,18,0.99,0.835,0.854,0.902,19.9,0.602
CUST01117,Kochi,Convenience_First,54.0,0,Office_Commercial,6,0.815,0.26,0.859,0.687,18.0,0.3
CUST01118,Jaipur,High_Mileage,74.3,1,Highway,15,0.399,0.641,0.944,0.782,32.9,0.437
CUST01119,Jaipur,Convenience_First,48.1,0,Office_Commercial,8,0.781,0.257,0.867,0.791,19.1,0.277
CUST01120,Chennai,Convenience_First,61.6,0,Fleet,5,0.652,0.183,0.831,0.656,25.2,0.251
CUST01121,Pune,Convenience_First,35.0,0,Hotel,10,0.833,0.292,0.99,0.718,11.3,0.289
CUST01122,Delhi NCR,Routine_Commuter,48.9,1,Residential,12,0.57,0.593,0.631,0.645,21.3,0.51
CUST01123,Kochi,Convenience_First,47.9,0,Highway,6,0.727,0.177,0.828,0.99,24.2,0.206
CUST01124,Hyderabad,Price_Sensitive,51.6,1,Transit_Public,7,0.63,0.99,0.691,0.528,18.2,0.74
CUST01125,Hyderabad,Routine_Commuter,50.3,1,Office_Commercial,14,0.715,0.342,0.687,0.493,23.4,0.398
CUST01126,Chandigarh,High_Mileage,76.7,0,Transit_Public,18,0.738,0.921,0.659,0.796,30.7,0.679
CUST01127,Chandigarh,Price_Sensitive,44.5,0,Hotel,10,0.324,0.889,0.559,0.297,18.4,0.715
CUST01128,Mumbai,Routine_Commuter,70.3,1,Residential,14,0.729,0.59,0.615,0.642,22.7,0.528
CUST01129,Bengaluru,High_Mileage,69.1,0,Fleet,15,0.442,0.685,0.458,0.835,27.7,0.554
CUST01130,Ahmedabad,Routine_Commuter,68.7,1,Residential,11,0.877,0.866,0.769,0.851,33.2,0.633
CUST01131,Ahmedabad,Convenience_First,61.7,0,Hotel,8,0.656,0.279,0.737,0.637,26.8,0.326
CUST01132,Chennai,Convenience_First,69.9,0,Fleet,6,0.812,0.294,0.764,0.782,26.3,0.323
CUST01133,Bengaluru,Convenience_First,59.2,1,Mall_Retail,8,0.694,0.236,0.911,0.721,22.1,0.259
CUST01134,Jaipur,Routine_Commuter,65.7,0,Mall_Retail,8,0.784,0.501,0.687,0.873,28.8,0.436
CUST01135,Delhi NCR,Routine_Commuter,50.3,1,Residential,11,0.513,0.725,0.742,0.616,15.8,0.559
CUST01136,Delhi NCR,High_Mileage,59.2,0,Transit_Public,19,0.576,0.64,0.788,0.858,26.0,0.473
CUST01137,Kochi,Routine_Commuter,51.9,1,Residential,9,0.537,0.613,0.68,0.99,21.5,0.456
CUST01138,Bengaluru,Convenience_First,47.2,0,Residential,7,0.716,0.293,0.822,0.781,15.2,0.301
CUST01139,Bengaluru,Routine_Commuter,60.6,1,Residential,14,0.76,0.638,0.737,0.456,17.6,0.561
CUST01140,Bengaluru,Routine_Commuter,66.6,1,Mall_Retail,12,0.686,0.542,0.809,0.622,22.1,0.462
CUST01141,Mumbai,Price_Sensitive,54.1,0,Highway,11,0.382,0.94,0.378,0.406,23.2,0.769
CUST01142,Delhi NCR,Price_Sensitive,57.5,0,Mall_Retail,9,0.229,0.859,0.504,0.693,22.8,0.641
CUST01143,Ahmedabad,Convenience_First,67.9,1,Fleet,5,0.862,0.212,0.99,0.99,26.8,0.206
CUST01144,Kochi,Routine_Commuter,63.7,1,Residential,13,0.523,0.681,0.939,0.874,27.1,0.458
CUST01145,Mumbai,Routine_Commuter,52.9,1,Office_Commercial,13,0.665,0.675,0.821,0.618,18.8,0.531
CUST01146,Pune,Price_Sensitive,49.0,1,Transit_Public,8,0.872,0.852,0.465,0.642,19.6,0.716
CUST01147,Bengaluru,Routine_Commuter,51.7,0,Mall_Retail,12,0.472,0.471,0.709,0.732,22.0,0.405
CUST01148,Pune,Price_Sensitive,49.5,1,Transit_Public,11,0.542,0.803,0.843,0.527,23.5,0.598
CUST01149,Hyderabad,Routine_Commuter,62.0,0,Mall_Retail,10,0.655,0.382,0.47,0.664,28.6,0.432
CUST01150,Chandigarh,Routine_Commuter,49.8,1,Office_Commercial,11,0.728,0.518,0.865,0.72,23.0,0.427
CUST01151,Mumbai,Convenience_First,85.8,0,Transit_Public,5,0.871,0.101,0.873,0.754,45.0,0.205
CUST01152,Hyderabad,Convenience_First,61.4,1,Highway,8,0.85,0.315,0.911,0.802,27.9,0.306
CUST01153,Kolkata,Routine_Commuter,40.8,0,Office_Commercial,10,0.622,0.5,0.77,0.506,17.4,0.457
CUST01154,Bengaluru,Routine_Commuter,53.8,0,Residential,9,0.757,0.339,0.547,0.684,20.8,0.4
CUST01155,Kolkata,Price_Sensitive,49.2,1,Residential,10,0.479,0.904,0.34,0.326,21.4,0.778
CUST01156,Pune,Routine_Commuter,57.4,0,Fleet,12,0.836,0.432,0.818,0.723,25.8,0.399
CUST01157,Chandigarh,Routine_Commuter,56.9,1,Transit_Public,8,0.764,0.269,0.674,0.585,26.0,0.352
CUST01158,Delhi NCR,High_Mileage,77.5,0,Highway,19,0.975,0.522,0.682,0.932,19.6,0.458
CUST01159,Hyderabad,Price_Sensitive,57.1,1,Residential,11,0.699,0.617,0.518,0.46,23.7,0.586
CUST01160,Kochi,Convenience_First,83.5,0,Mall_Retail,5,0.909,0.265,0.758,0.811,36.9,0.313
CUST01161,Bengaluru,Convenience_First,65.0,0,Office_Commercial,10,0.904,0.232,0.823,0.773,22.4,0.287
CUST01162,Kochi,Routine_Commuter,37.8,1,Residential,9,0.653,0.44,0.937,0.638,18.2,0.374
CUST01163,Kochi,High_Mileage,63.4,0,Fleet,17,0.606,0.564,0.919,0.831,25.5,0.413
CUST01164,Bengaluru,Routine_Commuter,50.6,1,Mall_Retail,14,0.568,0.295,0.705,0.729,26.9,0.319
CUST01165,Jaipur,Routine_Commuter,44.5,0,Office_Commercial,10,0.835,0.411,0.678,0.715,14.5,0.417
CUST01166,Delhi NCR,Routine_Commuter,51.1,1,Hotel,11,0.969,0.699,0.539,0.774,14.5,0.608
CUST01167,Hyderabad,Routine_Commuter,59.2,1,Highway,14,0.755,0.576,0.706,0.769,25.6,0.486
CUST01168,Ahmedabad,Price_Sensitive,50.7,1,Mall_Retail,12,0.465,0.776,0.511,0.469,23.7,0.651
CUST01169,Mumbai,High_Mileage,56.0,0,Fleet,25,0.663,0.696,0.631,0.922,24.3,0.534
CUST01170,Hyderabad,Price_Sensitive,63.4,1,Transit_Public,11,0.382,0.807,0.407,0.253,20.9,0.713
CUST01171,Mumbai,Price_Sensitive,46.4,1,Office_Commercial,12,0.521,0.762,0.401,0.373,16.6,0.685
CUST01172,Bengaluru,Convenience_First,62.3,1,Highway,10,0.67,0.249,0.784,0.695,32.8,0.293
CUST01173,Chandigarh,Convenience_First,65.5,0,Fleet,7,0.687,0.309,0.837,0.95,20.8,0.279
CUST01174,Mumbai,Price_Sensitive,57.0,1,Highway,10,0.368,0.9,0.816,0.515,17.1,0.642
CUST01175,Ahmedabad,Routine_Commuter,53.1,1,Office_Commercial,10,0.936,0.269,0.646,0.875,14.5,0.331
CUST01176,Bengaluru,Routine_Commuter,54.6,0,Mall_Retail,10,0.734,0.41,0.622,0.666,23.3,0.424
CUST01177,Chandigarh,Routine_Commuter,51.8,1,Residential,11,0.647,0.503,0.434,0.703,25.9,0.499
CUST01178,Pune,Routine_Commuter,55.7,1,Office_Commercial,8,0.658,0.451,0.777,0.737,29.5,0.398
CUST01179,Delhi NCR,Price_Sensitive,46.4,1,Residential,8,0.463,0.943,0.416,0.702,22.5,0.727
CUST01180,Hyderabad,Price_Sensitive,48.7,0,Office_Commercial,10,0.489,0.765,0.532,0.852,20.5,0.585
CUST01181,Hyderabad,High_Mileage,71.0,0,Office_Commercial,20,0.627,0.642,0.64,0.941,37.0,0.497
CUST01182,Delhi NCR,Routine_Commuter,53.2,0,Residential,9,0.649,0.391,0.838,0.943,29.7,0.321
CUST01183,Kochi,Price_Sensitive,46.1,0,Transit_Public,7,0.384,0.584,0.426,0.846,19.8,0.498
CUST01184,Chennai,Routine_Commuter,72.5,0,Residential,9,0.829,0.528,0.724,0.736,31.2,0.468
CUST01185,Lucknow,High_Mileage,73.8,0,Fleet,16,0.606,0.629,0.755,0.958,31.1,0.462
CUST01186,Kochi,High_Mileage,70.1,0,Fleet,25,0.446,0.836,0.7,0.974,24.8,0.568
